fecha,id_tienda,id_producto,promocion_activa,descuento_pct
2025-01-06,3,307,0,0
2025-01-06,3,308,0,0
2025-01-06,3,309,0,0
2025-01-06,3,310,1,10
2025-01-06,3,401,0,0
2025-01-06,3,402,1,20
2025-01-06,3,403,0,0
2025-01-06,3,404,1,5
2025-01-06,3,405,0,0
2025-01-06,3,406,1,20
2025-01-06,3,407,0,0
2025-01-06,3,501,0,0
2025-01-06,3,502,1,15
2025-01-06,3,503,0,0
2025-01-06,3,504,0,0
2025-01-06,3,505,0,0
2025-01-07,1,103,1,5
2025-01-07,1,104,0,0
2025-01-07,1,105,0,0
2025-01-07,1,106,1,15
2025-01-07,1,107,0,0
2025-01-07,1,108,1,25
2025-01-07,1,109,1,25
2025-01-07,1,110,1,10
2025-01-07,1,111,0,0
2025-01-07,1,112,0,0
2025-01-07,1,113,0,0
2025-01-07,1,114,1,25
2025-01-07,1,115,0,0
2025-01-07,1,201,0,0
2025-01-07,1,202,1,10
2025-01-07,1,203,1,15
2025-01-07,1,204,0,0
2025-01-07,1,205,0,0
2025-01-07,1,206,0,0
2025-01-07,1,207,0,0
2025-01-07,1,208,0,0
2025-01-07,1,209,1,25
2025-01-07,1,301,0,0
2025-01-07,1,302,0,0
2025-01-07,1,303,0,0
2025-01-07,1,304,0,0
2025-01-07,1,305,1,15
2025-01-07,1,306,1,25
2025-01-07,1,307,0,0
2025-01-07,1,308,1,25
2025-01-07,1,309,0,0
2025-01-07,1,310,0,0
2025-01-07,1,401,0,0
2025-01-07,1,402,0,0
2025-01-07,1,403,0,0
2025-01-07,1,404,0,0
2025-01-07,1,405,1,25
2025-01-07,1,406,0,0
2025-01-07,1,407,1,20
2025-01-07,1,501,1,20
2025-01-07,1,502,1,15
2025-01-07,1,503,0,0
2025-01-07,1,504,1,10
2025-01-07,1,505,0,0
2025-01-07,2,103,1,5
2025-01-07,2,104,0,0
2025-01-07,2,105,0,0
2025-01-07,2,106,0,0
2025-01-07,2,107,0,0
2025-01-07,2,108,1,10
2025-01-07,2,109,0,0
2025-01-07,2,110,0,0
2025-01-07,2,111,1,10
2025-01-07,2,112,1,25
2025-01-07,2,113,1,15
2025-01-07,2,114,0,0
2025-01-07,2,115,0,0
2025-01-07,2,201,0,0
2025-01-07,2,202,0,0
2025-01-07,2,203,1,15
2025-01-07,2,204,0,0
2025-01-07,2,205,0,0
2025-01-07,2,206,0,0
2025-01-07,2,207,0,0
2025-01-07,2,208,0,0
2025-01-07,2,209,1,5
2025-01-07,2,301,0,0
2025-01-07,2,302,0,0
2025-01-07,2,303,1,10
2025-01-07,2,304,1,10
2025-01-07,2,305,0,0
2025-01-07,2,306,0,0
2025-01-07,2,307,0,0
2025-01-07,2,308,0,0
2025-01-07,2,309,1,25
2025-01-07,2,310,0,0
2025-01-07,2,401,1,10
2025-01-07,2,402,0,0
2025-01-07,2,403,0,0
2025-01-07,2,404,0,0
2025-01-07,2,405,1,15
2025-01-07,2,406,1,10
2025-01-07,2,407,0,0
2025-01-07,2,501,0,0
2025-01-07,2,502,1,20
2025-01-07,2,503,1,10
2025-01-07,2,504,0,0
2025-01-07,2,505,0,0
2025-01-07,3,103,0,0
2025-01-07,3,104,0,0
2025-01-07,3,105,0,0
2025-01-07,3,106,0,0
2025-01-07,3,107,0,0
2025-01-07,3,108,0,0
2025-01-07,3,109,0,0
2025-01-07,3,110,0,0
2025-01-07,3,111,0,0
2025-01-07,3,112,0,0
2025-01-07,3,113,0,0
2025-01-07,3,114,0,0
2025-01-07,3,115,0,0
2025-01-07,3,201,1,25
2025-01-07,3,202,0,0
2025-01-07,3,203,0,0
2025-01-07,3,204,0,0
2025-01-07,3,205,0,0
2025-01-07,3,206,1,5
2025-01-07,3,207,0,0
2025-01-07,3,208,0,0
2025-01-07,3,209,0,0
2025-01-07,3,301,0,0
2025-01-07,3,302,0,0
2025-01-07,3,303,0,0
2025-01-07,3,304,0,0
2025-01-07,3,305,0,0
2025-01-07,3,306,0,0
2025-01-07,3,307,1,15
2025-01-07,3,308,0,0
2025-01-07,3,309,1,10
2025-01-07,3,310,1,25
2025-01-07,3,401,1,5
2025-01-07,3,402,0,0
2025-01-07,3,403,1,5
2025-01-07,3,404,1,20
2025-01-07,3,405,1,10
2025-01-07,3,406,0,0
2025-01-07,3,407,1,20
2025-01-07,3,501,0,0
2025-01-07,3,502,0,0
2025-01-07,3,503,0,0
2025-01-07,3,504,0,0
2025-01-07,3,505,0,0
2025-01-08,1,103,1,20
2025-01-08,1,104,1,20
2025-01-08,1,105,0,0
2025-01-08,1,106,1,15
2025-01-08,1,107,0,0
2025-01-08,1,108,1,10
2025-01-08,1,109,1,5
2025-01-08,1,110,1,15
2025-01-08,1,111,0,0
2025-01-08,1,112,0,0
2025-01-08,1,113,0,0
2025-01-08,1,114,1,5
2025-01-08,1,115,0,0
2025-01-08,1,201,0,0
2025-01-08,1,202,1,10
2025-01-08,1,203,0,0
2025-01-08,1,204,0,0
2025-01-08,1,205,0,0
2025-01-08,1,206,0,0
2025-01-08,1,207,0,0
2025-01-08,1,208,0,0
2025-01-08,1,209,0,0
2025-01-08,1,301,1,20
2025-01-08,1,302,0,0
2025-01-08,1,303,1,5
2025-01-08,1,304,1,15
2025-01-08,1,305,1,5
2025-01-08,1,306,1,10
2025-01-08,1,307,0,0
2025-01-08,1,308,0,0
2025-01-08,1,309,0,0
2025-01-08,1,310,0,0
2025-01-08,1,401,1,20
2025-01-08,1,402,1,15
2025-01-08,1,403,0,0
2025-01-08,1,404,0,0
2025-01-08,1,405,1,20
2025-01-08,1,406,1,20
2025-01-08,1,407,1,5
2025-01-08,1,501,1,25
2025-01-08,1,502,0,0
2025-01-08,1,503,0,0
2025-01-08,1,504,0,0
2025-01-08,1,505,1,10
2025-01-08,2,103,0,0
2025-01-08,2,104,0,0
2025-01-08,2,105,0,0
2025-01-08,2,106,0,0
2025-01-08,2,107,0,0
2025-01-08,2,108,1,15
2025-01-08,2,109,0,0
2025-01-08,2,110,0,0
2025-01-08,2,111,0,0
2025-01-08,2,112,0,0
2025-01-08,2,113,0,0
2025-01-08,2,114,0,0
2025-01-08,2,115,0,0
2025-01-08,2,201,1,15
2025-01-08,2,202,0,0
2025-01-08,2,203,0,0
2025-01-08,2,204,0,0
2025-01-08,2,205,1,15
2025-01-08,2,206,1,10
2025-01-08,2,207,0,0
2025-01-08,2,208,0,0
2025-01-08,2,209,0,0
2025-01-08,2,301,1,25
2025-01-08,2,302,0,0
2025-01-08,2,303,0,0
2025-01-08,2,304,0,0
2025-01-08,2,305,1,20
2025-01-08,2,306,1,25
2025-01-08,2,307,0,0
2025-01-08,2,308,1,10
2025-01-08,2,309,0,0
2025-01-08,2,310,0,0
2025-01-08,2,401,1,25
2025-01-08,2,402,1,20
2025-01-08,2,403,1,20
2025-01-08,2,404,1,15
2025-01-08,2,405,1,20
2025-01-08,2,406,1,10
2025-01-08,2,407,0,0
2025-01-08,2,501,1,15
2025-01-08,2,502,0,0
2025-01-08,2,503,0,0
2025-01-08,2,504,0,0
2025-01-08,2,505,0,0
2025-01-08,3,103,0,0
2025-01-08,3,104,0,0
2025-01-08,3,105,1,25
2025-01-08,3,106,1,15
2025-01-08,3,107,1,10
2025-01-08,3,108,1,10
2025-01-08,3,109,0,0
2025-01-08,3,110,0,0
2025-01-08,3,111,0,0
2025-01-08,3,112,1,25
2025-01-08,3,113,0,0
2025-01-08,3,114,1,10
2025-01-08,3,115,0,0
2025-01-08,3,201,1,15
2025-01-08,3,202,1,5
2025-01-08,3,203,0,0
2025-01-08,3,204,1,25
2025-01-08,3,205,0,0
2025-01-08,3,206,0,0
2025-01-08,3,207,0,0
2025-01-08,3,208,1,5
2025-01-08,3,209,0,0
2025-01-08,3,301,1,10
2025-01-08,3,302,0,0
2025-01-08,3,303,1,25
2025-01-08,3,304,1,5
2025-01-08,3,305,0,0
2025-01-08,3,306,1,20
2025-01-08,3,307,0,0
2025-01-08,3,308,0,0
2025-01-08,3,309,1,5
2025-01-08,3,310,1,15
2025-01-08,3,401,0,0
2025-01-08,3,402,0,0
2025-01-08,3,403,0,0
2025-01-08,3,404,1,25
2025-01-08,3,405,0,0
2025-01-08,3,406,0,0
2025-01-08,3,407,1,5
2025-01-08,3,501,1,5
2025-01-08,3,502,0,0
2025-01-08,3,503,1,5
2025-01-08,3,504,1,5
2025-01-08,3,505,1,25
2025-01-09,1,103,1,15
2025-01-09,1,104,0,0
2025-01-09,1,105,1,25
2025-01-09,1,106,1,10
2025-01-09,1,107,0,0
2025-01-09,1,108,0,0
2025-01-09,1,109,1,25
2025-01-09,1,110,0,0
2025-01-09,1,111,0,0
2025-01-09,1,112,0,0
2025-01-09,1,113,0,0
2025-01-09,1,114,0,0
2025-01-09,1,115,1,20
2025-01-09,1,201,0,0
2025-01-09,1,202,1,20
2025-01-09,1,203,0,0
2025-01-09,1,204,0,0
2025-01-09,1,205,1,20
2025-01-09,1,206,1,5
2025-01-09,1,207,1,25
2025-01-09,1,208,1,25
2025-01-09,1,209,1,10
2025-01-09,1,301,0,0
2025-01-09,1,302,1,10
2025-01-09,1,303,0,0
2025-01-09,1,304,1,20
2025-01-09,1,305,1,15
2025-01-09,1,306,1,15
2025-01-09,1,307,1,5
2025-01-09,1,308,1,5
2025-01-09,1,309,0,0
2025-01-09,1,310,0,0
2025-01-09,1,401,0,0
2025-01-09,1,402,0,0
2025-01-09,1,403,1,15
2025-01-09,1,404,0,0
2025-01-09,1,405,0,0
2025-01-09,1,406,0,0
2025-01-09,1,407,0,0
2025-01-09,1,501,0,0
2025-01-09,1,502,0,0
2025-01-09,1,503,1,20
2025-01-09,1,504,0,0
2025-01-09,1,505,1,20
2025-01-09,2,103,1,25
2025-01-09,2,104,0,0
2025-01-09,2,105,0,0
2025-01-09,2,106,1,20
2025-01-09,2,107,0,0
2025-01-09,2,108,0,0
2025-01-09,2,109,0,0
2025-01-09,2,110,1,20
2025-01-09,2,111,0,0
2025-01-09,2,112,0,0
2025-01-09,2,113,1,5
2025-01-09,2,114,0,0
2025-01-09,2,115,1,15
2025-01-09,2,201,0,0
2025-01-09,2,202,1,5
2025-01-09,2,203,0,0
2025-01-09,2,204,1,25
2025-01-09,2,205,0,0
2025-01-09,2,206,0,0
2025-01-09,2,207,0,0
2025-01-09,2,208,1,20
2025-01-09,2,209,0,0
2025-01-09,2,301,0,0
2025-01-09,2,302,0,0
2025-01-09,2,303,0,0
2025-01-09,2,304,0,0
2025-01-09,2,305,1,10
2025-01-09,2,306,0,0
2025-01-09,2,307,0,0
2025-01-09,2,308,0,0
2025-01-09,2,309,0,0
2025-01-09,2,310,1,15
2025-01-09,2,401,1,25
2025-01-09,2,402,1,25
2025-01-09,2,403,0,0
2025-01-09,2,404,0,0
2025-01-09,2,405,1,10
2025-01-09,2,406,0,0
2025-01-09,2,407,0,0
2025-01-09,2,501,1,20
2025-01-09,2,502,1,10
2025-01-09,2,503,1,25
2025-01-09,2,504,1,5
2025-01-09,2,505,1,20
2025-01-09,3,103,0,0
2025-01-09,3,104,0,0
2025-01-09,3,105,0,0
2025-01-09,3,106,0,0
2025-01-09,3,107,1,5
2025-01-09,3,108,1,5
2025-01-09,3,109,1,15
2025-01-09,3,110,0,0
2025-01-09,3,111,1,20
2025-01-09,3,112,1,25
2025-01-09,3,113,1,15
2025-01-09,3,114,0,0
2025-01-09,3,115,0,0
2025-01-09,3,201,1,25
2025-01-09,3,202,1,5
2025-01-09,3,203,0,0
2025-01-09,3,204,1,15
2025-01-09,3,205,0,0
2025-01-09,3,206,1,20
2025-01-09,3,207,1,15
2025-01-09,3,208,0,0
2025-01-09,3,209,0,0
2025-01-09,3,301,0,0
2025-01-09,3,302,0,0
2025-01-09,3,303,0,0
2025-01-09,3,304,0,0
2025-01-09,3,305,0,0
2025-01-09,3,306,1,25
2025-01-09,3,307,1,10
2025-01-09,3,308,1,25
2025-01-09,3,309,0,0
2025-01-09,3,310,1,15
2025-01-09,3,401,0,0
2025-01-09,3,402,0,0
2025-01-09,3,403,1,5
2025-01-09,3,404,0,0
2025-01-09,3,405,0,0
2025-01-09,3,406,1,10
2025-01-09,3,407,0,0
2025-01-09,3,501,1,10
2025-01-09,3,502,1,25
2025-01-09,3,503,0,0
2025-01-09,3,504,0,0
2025-01-09,3,505,0,0
2025-01-10,1,103,0,0
2025-01-10,1,104,0,0
2025-01-10,1,105,1,25
2025-01-10,1,106,1,10
2025-01-10,1,107,1,10
2025-01-10,1,108,1,25
2025-01-10,1,109,0,0
2025-01-10,1,110,0,0
2025-01-10,1,111,1,10
2025-01-10,1,112,0,0
2025-01-10,1,113,0,0
2025-01-10,1,114,1,10
2025-01-10,1,115,1,10
2025-01-10,1,201,0,0
2025-01-10,1,202,0,0
2025-01-10,1,203,1,5
2025-01-10,1,204,0,0
2025-01-10,1,205,0,0
2025-01-10,1,206,1,25
2025-01-10,1,207,0,0
2025-01-10,1,208,0,0
2025-01-10,1,209,1,10
2025-01-10,1,301,0,0
2025-01-10,1,302,1,5
2025-01-10,1,303,0,0
2025-01-10,1,304,0,0
2025-01-10,1,305,0,0
2025-01-10,1,306,1,5
2025-01-10,1,307,1,10
2025-01-10,1,308,0,0
2025-01-10,1,309,1,15
2025-01-10,1,310,0,0
2025-01-10,1,401,0,0
2025-01-10,1,402,0,0
2025-01-10,1,403,0,0
2025-01-10,1,404,0,0
2025-01-10,1,405,1,5
2025-01-10,1,406,1,5
2025-01-10,1,407,1,25
2025-01-10,1,501,1,25
2025-01-10,1,502,0,0
2025-01-10,1,503,1,5
2025-01-10,1,504,0,0
2025-01-10,1,505,1,15
2025-01-10,2,103,0,0
2025-01-10,2,104,0,0
2025-01-10,2,105,0,0
2025-01-10,2,106,0,0
2025-01-10,2,107,1,10
2025-01-10,2,108,0,0
2025-01-10,2,109,0,0
2025-01-10,2,110,0,0
2025-01-10,2,111,0,0
2025-01-10,2,112,1,25
2025-01-10,2,113,1,25
2025-01-10,2,114,1,20
2025-01-10,2,115,0,0
2025-01-10,2,201,0,0
2025-01-10,2,202,0,0
2025-01-10,2,203,0,0
2025-01-10,2,204,0,0
2025-01-10,2,205,1,15
2025-01-10,2,206,1,25
2025-01-10,2,207,0,0
2025-01-10,2,208,1,15
2025-01-10,2,209,1,20
2025-01-10,2,301,0,0
2025-01-10,2,302,1,10
2025-01-10,2,303,1,20
2025-01-10,2,304,1,20
2025-01-10,2,305,0,0
2025-01-10,2,306,0,0
2025-01-10,2,307,0,0
2025-01-10,2,308,0,0
2025-01-10,2,309,1,10
2025-01-10,2,310,1,25
2025-01-10,2,401,0,0
2025-01-10,2,402,1,15
2025-01-10,2,403,1,20
2025-01-10,2,404,1,25
2025-01-10,2,405,1,5
2025-01-10,2,406,0,0
2025-01-10,2,407,1,20
2025-01-10,2,501,0,0
2025-01-10,2,502,1,5
2025-01-10,2,503,1,25
2025-01-10,2,504,0,0
2025-01-10,2,505,0,0
2025-01-10,3,103,0,0
2025-01-10,3,104,0,0
2025-01-10,3,105,0,0
2025-01-10,3,106,1,5
2025-01-10,3,107,0,0
2025-01-10,3,108,1,5
2025-01-10,3,109,0,0
2025-01-10,3,110,0,0
2025-01-10,3,111,1,10
2025-01-10,3,112,1,20
2025-01-10,3,113,1,15
2025-01-10,3,114,0,0
2025-01-10,3,115,0,0
2025-01-10,3,201,0,0
2025-01-10,3,202,0,0
2025-01-10,3,203,1,10
2025-01-10,3,204,1,5
2025-01-10,3,205,0,0
2025-01-10,3,206,0,0
2025-01-10,3,207,1,5
2025-01-10,3,208,1,25
2025-01-10,3,209,0,0
2025-01-10,3,301,0,0
2025-01-10,3,302,0,0
2025-01-10,3,303,1,25
2025-01-10,3,304,0,0
2025-01-10,3,305,0,0
2025-01-10,3,306,0,0
2025-01-10,3,307,1,25
2025-01-10,3,308,0,0
2025-01-10,3,309,0,0
2025-01-10,3,310,0,0
2025-01-10,3,401,0,0
2025-01-10,3,402,1,20
2025-01-10,3,403,0,0
2025-01-10,3,404,0,0
2025-01-10,3,405,1,25
2025-01-10,3,406,1,25
2025-01-10,3,407,0,0
2025-01-10,3,501,1,5
2025-01-10,3,502,1,5
2025-01-10,3,503,0,0
2025-01-10,3,504,0,0
2025-01-10,3,505,0,0
2025-01-11,1,103,0,0
2025-01-11,1,104,1,25
2025-01-11,1,105,1,10
2025-01-11,1,106,0,0
2025-01-11,1,107,1,10
2025-01-11,1,108,1,10
2025-01-11,1,109,0,0
2025-01-11,1,110,0,0
2025-01-11,1,111,0,0
2025-01-11,1,112,0,0
2025-01-11,1,113,0,0
2025-01-11,1,114,1,20
2025-01-11,1,115,1,25
2025-01-11,1,201,1,5
2025-01-11,1,202,1,10
2025-01-11,1,203,1,5
2025-01-11,1,204,0,0
2025-01-11,1,205,1,20
2025-01-11,1,206,0,0
2025-01-11,1,207,0,0
2025-01-11,1,208,1,20
2025-01-11,1,209,0,0
2025-01-11,1,301,1,20
2025-01-11,1,302,0,0
2025-01-11,1,303,0,0
2025-01-11,1,304,0,0
2025-01-11,1,305,0,0
2025-01-11,1,306,0,0
2025-01-11,1,307,1,5
2025-01-11,1,308,0,0
2025-01-11,1,309,0,0
2025-01-11,1,310,1,25
2025-01-11,1,401,1,5
2025-01-11,1,402,1,25
2025-01-11,1,403,1,25
2025-01-11,1,404,1,5
2025-01-11,1,405,0,0
2025-01-11,1,406,1,20
2025-01-11,1,407,1,10
2025-01-11,1,501,0,0
2025-01-11,1,502,0,0
2025-01-11,1,503,0,0
2025-01-11,1,504,0,0
2025-01-11,1,505,0,0
2025-01-11,2,103,0,0
2025-01-11,2,104,1,5
2025-01-11,2,105,1,10
2025-01-11,2,106,0,0
2025-01-11,2,107,0,0
2025-01-11,2,108,0,0
2025-01-11,2,109,0,0
2025-01-11,2,110,1,20
2025-01-11,2,111,0,0
2025-01-11,2,112,1,15
2025-01-11,2,113,1,10
2025-01-11,2,114,1,20
2025-01-11,2,115,0,0
2025-01-11,2,201,0,0
2025-01-11,2,202,0,0
2025-01-11,2,203,0,0
2025-01-11,2,204,1,5
2025-01-11,2,205,0,0
2025-01-11,2,206,0,0
2025-01-11,2,207,1,15
2025-01-11,2,208,0,0
2025-01-11,2,209,0,0
2025-01-11,2,301,0,0
2025-01-11,2,302,1,25
2025-01-11,2,303,1,5
2025-01-11,2,304,1,25
2025-01-11,2,305,0,0
2025-01-11,2,306,0,0
2025-01-11,2,307,0,0
2025-01-11,2,308,1,20
2025-01-11,2,309,0,0
2025-01-11,2,310,1,25
2025-01-11,2,401,1,10
2025-01-11,2,402,0,0
2025-01-11,2,403,1,15
2025-01-11,2,404,0,0
2025-01-11,2,405,1,5
2025-01-11,2,406,1,15
2025-01-11,2,407,0,0
2025-01-11,2,501,0,0
2025-01-11,2,502,1,15
2025-01-11,2,503,1,25
2025-01-11,2,504,1,15
2025-01-11,2,505,1,20
2025-01-11,3,103,0,0
2025-01-11,3,104,0,0
2025-01-11,3,105,1,25
2025-01-11,3,106,0,0
2025-01-11,3,107,1,20
2025-01-11,3,108,0,0
2025-01-11,3,109,0,0
2025-01-11,3,110,0,0
2025-01-11,3,111,0,0
2025-01-11,3,112,0,0
2025-01-11,3,113,0,0
2025-01-11,3,114,1,15
2025-01-11,3,115,0,0
2025-01-11,3,201,0,0
2025-01-11,3,202,0,0
2025-01-11,3,203,0,0
2025-01-11,3,204,1,10
2025-01-11,3,205,1,25
2025-01-11,3,206,1,25
2025-01-11,3,207,0,0
2025-01-11,3,208,1,25
2025-01-11,3,209,1,25
2025-01-11,3,301,0,0
2025-01-11,3,302,0,0
2025-01-11,3,303,1,25
2025-01-11,3,304,0,0
2025-01-11,3,305,0,0
2025-01-11,3,306,1,20
2025-01-11,3,307,0,0
2025-01-11,3,308,0,0
2025-01-11,3,309,1,25
2025-01-11,3,310,0,0
2025-01-11,3,401,1,20
2025-01-11,3,402,1,10
2025-01-11,3,403,0,0
2025-01-11,3,404,1,20
2025-01-11,3,405,0,0
2025-01-11,3,406,1,10
2025-01-11,3,407,0,0
2025-01-11,3,501,0,0
2025-01-11,3,502,0,0
2025-01-11,3,503,1,5
2025-01-11,3,504,0,0
2025-01-11,3,505,1,5
2025-01-12,1,103,0,0
2025-01-12,1,104,1,20
2025-01-12,1,105,0,0
2025-01-12,1,106,0,0
2025-01-12,1,107,0,0
2025-01-12,1,108,1,5
2025-01-12,1,109,0,0
2025-01-12,1,110,1,25
2025-01-12,1,111,1,20
2025-01-12,1,112,0,0
2025-01-12,1,113,0,0
2025-01-12,1,114,1,5
2025-01-12,1,115,0,0
2025-01-12,1,201,0,0
2025-01-12,1,202,0,0
2025-01-12,1,203,1,5
2025-01-12,1,204,0,0
2025-01-12,1,205,0,0
2025-01-12,1,206,1,20
2025-01-12,1,207,1,15
2025-01-12,1,208,0,0
2025-01-12,1,209,1,15
2025-01-12,1,301,0,0
2025-01-12,1,302,0,0
2025-01-12,1,303,0,0
2025-01-12,1,304,1,10
2025-01-12,1,305,1,20
2025-01-12,1,306,0,0
2025-01-12,1,307,0,0
2025-01-12,1,308,1,5
2025-01-12,1,309,1,10
2025-01-12,1,310,1,20
2025-01-12,1,401,0,0
2025-01-12,1,402,0,0
2025-01-12,1,403,0,0
2025-01-12,1,404,0,0
2025-01-12,1,405,1,10
2025-01-12,1,406,1,20
2025-01-12,1,407,1,10
2025-01-12,1,501,0,0
2025-01-12,1,502,0,0
2025-01-12,1,503,0,0
2025-01-12,1,504,0,0
2025-01-12,1,505,0,0
2025-01-12,2,103,1,5
2025-01-12,2,104,0,0
2025-01-12,2,105,1,5
2025-01-12,2,106,1,20
2025-01-12,2,107,1,10
2025-01-12,2,108,0,0
2025-01-12,2,109,1,25
2025-01-12,2,110,0,0
2025-01-12,2,111,0,0
2025-01-12,2,112,1,25
2025-01-12,2,113,1,5
2025-01-12,2,114,1,10
2025-01-12,2,115,0,0
2025-01-12,2,201,1,20
2025-01-12,2,202,1,15
2025-01-12,2,203,1,20
2025-01-12,2,204,1,10
2025-01-12,2,205,1,25
2025-01-12,2,206,0,0
2025-01-12,2,207,0,0
2025-01-12,2,208,1,15
2025-01-12,2,209,1,20
2025-01-12,2,301,0,0
2025-01-12,2,302,0,0
2025-01-12,2,303,0,0
2025-01-12,2,304,0,0
2025-01-12,2,305,1,15
2025-01-12,2,306,1,20
2025-01-12,2,307,0,0
2025-01-12,2,308,0,0
2025-01-12,2,309,1,10
2025-01-12,2,310,0,0
2025-01-12,2,401,0,0
2025-01-12,2,402,0,0
2025-01-12,2,403,0,0
2025-01-12,2,404,1,15
2025-01-12,2,405,0,0
2025-01-12,2,406,0,0
2025-01-12,2,407,1,10
2025-01-12,2,501,0,0
2025-01-12,2,502,0,0
2025-01-12,2,503,0,0
2025-01-12,2,504,0,0
2025-01-12,2,505,1,5
2025-01-12,3,103,0,0
2025-01-12,3,104,1,10
2025-01-12,3,105,0,0
2025-01-12,3,106,0,0
2025-01-12,3,107,1,5
2025-01-12,3,108,0,0
2025-01-12,3,109,1,15
2025-01-12,3,110,0,0
2025-01-12,3,111,0,0
2025-01-12,3,112,0,0
2025-01-12,3,113,0,0
2025-01-12,3,114,1,25
2025-01-12,3,115,0,0
2025-01-12,3,201,0,0
2025-01-12,3,202,1,10
2025-01-12,3,203,1,25
2025-01-12,3,204,1,25
2025-01-12,3,205,1,20
2025-01-12,3,206,1,25
2025-01-12,3,207,1,20
2025-01-12,3,208,0,0
2025-01-12,3,209,0,0
2025-01-12,3,301,1,10
2025-01-12,3,302,0,0
2025-01-12,3,303,0,0
2025-01-12,3,304,0,0
2025-01-12,3,305,0,0
2025-01-12,3,306,0,0
2025-01-12,3,307,1,20
2025-01-12,3,308,1,15
2025-01-12,3,309,1,25
2025-01-12,3,310,0,0
2025-01-12,3,401,0,0
2025-01-12,3,402,1,20
2025-01-12,3,403,0,0
2025-01-12,3,404,0,0
2025-01-12,3,405,1,5
2025-01-12,3,406,0,0
2025-01-12,3,407,1,20
2025-01-12,3,501,1,20
2025-01-12,3,502,0,0
2025-01-12,3,503,0,0
2025-01-12,3,504,0,0
2025-01-12,3,505,0,0
2025-01-13,1,103,0,0
2025-01-13,1,104,0,0
2025-01-13,1,105,0,0
2025-01-13,1,106,1,20
2025-01-13,1,107,1,5
2025-01-13,1,108,0,0
2025-01-13,1,109,1,20
2025-01-13,1,110,1,10
2025-01-13,1,111,1,15
2025-01-13,1,112,1,25
2025-01-13,1,113,0,0
2025-01-13,1,114,0,0
2025-01-13,1,115,0,0
2025-01-13,1,201,1,15
2025-01-13,1,202,0,0
2025-01-13,1,203,0,0
2025-01-13,1,204,0,0
2025-01-13,1,205,1,5
2025-01-13,1,206,0,0
2025-01-13,1,207,0,0
2025-01-13,1,208,0,0
2025-01-13,1,209,0,0
2025-01-13,1,301,1,10
2025-01-13,1,302,0,0
2025-01-13,1,303,0,0
2025-01-13,1,304,1,5
2025-01-13,1,305,1,20
2025-01-13,1,306,1,5
2025-01-13,1,307,0,0
2025-01-13,1,308,0,0
2025-01-13,1,309,0,0
2025-01-13,1,310,1,20
2025-01-13,1,401,1,20
2025-01-13,1,402,1,20
2025-01-13,1,403,0,0
2025-01-13,1,404,0,0
2025-01-13,1,405,1,10
2025-01-13,1,406,0,0
2025-01-13,1,407,1,5
2025-01-13,1,501,0,0
2025-01-13,1,502,1,20
2025-01-13,1,503,0,0
2025-01-13,1,504,0,0
2025-01-13,1,505,1,10
2025-01-13,2,103,0,0
2025-01-13,2,104,1,10
2025-01-13,2,105,0,0
2025-01-13,2,106,0,0
2025-01-13,2,107,1,25
2025-01-13,2,108,1,20
2025-01-13,2,109,0,0
2025-01-13,2,110,0,0
2025-01-13,2,111,0,0
2025-01-13,2,112,0,0
2025-01-13,2,113,1,10
2025-01-13,2,114,1,5
2025-01-13,2,115,0,0
2025-01-13,2,201,0,0
2025-01-13,2,202,0,0
2025-01-13,2,203,1,5
2025-01-13,2,204,1,25
2025-01-13,2,205,1,10
2025-01-13,2,206,1,5
2025-01-13,2,207,0,0
2025-01-13,2,208,1,10
2025-01-13,2,209,0,0
2025-01-13,2,301,0,0
2025-01-13,2,302,0,0
2025-01-13,2,303,0,0
2025-01-13,2,304,0,0
2025-01-13,2,305,1,10
2025-01-13,2,306,0,0
2025-01-13,2,307,1,10
2025-01-13,2,308,0,0
2025-01-13,2,309,1,10
2025-01-13,2,310,0,0
2025-01-13,2,401,0,0
2025-01-13,2,402,0,0
2025-01-13,2,403,0,0
2025-01-13,2,404,1,20
2025-01-13,2,405,1,15
2025-01-13,2,406,1,5
2025-01-13,2,407,1,25
2025-01-13,2,501,1,20
2025-01-13,2,502,0,0
2025-01-13,2,503,0,0
2025-01-13,2,504,1,25
2025-01-13,2,505,0,0
2025-01-13,3,103,1,15
2025-01-13,3,104,0,0
2025-01-13,3,105,0,0
2025-01-13,3,106,0,0
2025-01-13,3,107,0,0
2025-01-13,3,108,0,0
2025-01-13,3,109,1,15
2025-01-13,3,110,0,0
2025-01-13,3,111,0,0
2025-01-13,3,112,0,0
2025-01-13,3,113,1,20
2025-01-13,3,114,0,0
2025-01-13,3,115,1,15
2025-01-13,3,201,0,0
2025-01-13,3,202,0,0
2025-01-13,3,203,1,10
2025-01-13,3,204,1,20
2025-01-13,3,205,0,0
2025-01-13,3,206,0,0
2025-01-13,3,207,0,0
2025-01-13,3,208,0,0
2025-01-13,3,209,1,10
2025-01-13,3,301,1,20
2025-01-13,3,302,0,0
2025-01-13,3,303,1,15
2025-01-13,3,304,1,15
2025-01-13,3,305,1,5
2025-01-13,3,306,0,0
2025-01-13,3,307,1,25
2025-01-13,3,308,0,0
2025-01-13,3,309,0,0
2025-01-13,3,310,1,15
2025-01-13,3,401,0,0
2025-01-13,3,402,0,0
2025-01-13,3,403,0,0
