fecha,id_tienda,id_producto,unidades_vendidas,precio_unitario
2025-01-17,2,302,21,2.7
2025-01-17,2,303,4,2.75
2025-01-17,2,304,6,0.96
2025-01-17,2,305,13,1.8
2025-01-17,2,306,12,2.5
2025-01-17,2,307,26,1.33
2025-01-17,2,308,11,2.88
2025-01-17,2,309,26,7.2
2025-01-17,2,310,15,2.8
2025-01-17,2,401,10,3.25
2025-01-17,2,402,5,0.85
2025-01-17,2,403,20,3.38
2025-01-17,2,404,22,5.0
2025-01-17,2,405,28,0.75
2025-01-17,2,406,16,0.76
2025-01-17,2,407,12,5.7
2025-01-17,2,501,26,3.5
2025-01-17,2,502,7,1.6
2025-01-17,2,503,18,1.5
2025-01-17,2,504,6,3.6
2025-01-17,2,505,33,3.0
2025-01-17,3,103,20,1.8
2025-01-17,3,104,10,3.5
2025-01-17,3,105,5,1.19
2025-01-17,3,106,18,7.5
2025-01-17,3,107,14,4.0
2025-01-17,3,108,11,2.4
2025-01-17,3,109,13,8.5
2025-01-17,3,110,11,5.5
2025-01-17,3,111,29,2.5
2025-01-17,3,112,6,1.8
2025-01-17,3,113,15,1.5
2025-01-17,3,114,18,2.0
2025-01-17,3,115,9,1.49
2025-01-17,3,201,14,1.5
2025-01-17,3,202,11,1.5
2025-01-17,3,203,29,1.75
2025-01-17,3,204,18,3.5
2025-01-17,3,205,33,1.53
2025-01-17,3,206,20,2.2
2025-01-17,3,207,26,2.3
2025-01-17,3,208,20,1.8
2025-01-17,3,209,11,1.36
2025-01-17,3,301,11,2.5
2025-01-17,3,302,20,3.0
2025-01-17,3,303,8,2.75
2025-01-17,3,304,16,1.2
2025-01-17,3,305,4,1.35
2025-01-17,3,306,4,2.5
2025-01-17,3,307,24,1.4
2025-01-17,3,308,15,2.88
2025-01-17,3,309,6,8.0
2025-01-17,3,310,26,2.38
2025-01-17,3,401,13,3.25
2025-01-17,3,402,27,0.95
2025-01-17,3,403,10,4.5
2025-01-17,3,404,21,5.0
2025-01-17,3,405,25,0.75
2025-01-17,3,406,15,0.9
2025-01-17,3,407,35,4.8
2025-01-17,3,501,33,3.32
2025-01-17,3,502,8,2.0
2025-01-17,3,503,25,1.5
2025-01-17,3,504,31,4.0
2025-01-17,3,505,13,3.0
2025-01-18,1,103,25,1.8
2025-01-18,1,104,16,3.5
2025-01-18,1,105,5,1.25
2025-01-18,1,106,6,7.5
2025-01-18,1,107,24,3.2
2025-01-18,1,108,6,2.72
2025-01-18,1,109,14,7.65
2025-01-18,1,110,19,4.95
2025-01-18,1,111,26,2.5
2025-01-18,1,112,23,1.8
2025-01-18,1,113,21,1.27
2025-01-18,1,114,25,1.7
2025-01-18,1,115,4,1.75
2025-01-18,1,201,23,1.6
2025-01-18,1,202,23,1.27
2025-01-18,1,203,8,1.75
2025-01-18,1,204,20,3.5
2025-01-18,1,205,5,1.8
2025-01-18,1,206,5,2.2
2025-01-18,1,207,16,2.3
2025-01-18,1,208,12,1.62
2025-01-18,1,209,26,1.36
2025-01-18,1,301,19,2.38
2025-01-18,1,302,13,3.0
2025-01-18,1,303,7,2.2
2025-01-18,1,304,10,1.2
2025-01-18,1,305,20,1.8
2025-01-18,1,306,9,2.5
2025-01-18,1,307,8,1.4
2025-01-18,1,308,7,3.2
2025-01-18,1,309,17,8.0
2025-01-18,1,310,6,2.38
2025-01-18,1,401,22,3.09
2025-01-18,1,402,4,0.95
2025-01-18,1,403,17,4.05
2025-01-18,1,404,23,5.0
2025-01-18,1,405,14,0.6
2025-01-18,1,406,6,0.9
2025-01-18,1,407,5,6.0
2025-01-18,1,501,8,3.5
2025-01-18,1,502,24,2.0
2025-01-18,1,503,25,1.5
2025-01-18,1,504,17,3.2
2025-01-18,1,505,13,3.0
2025-01-18,2,103,25,1.8
2025-01-18,2,104,10,3.5
2025-01-18,2,105,24,1.25
2025-01-18,2,106,12,7.5
2025-01-18,2,107,19,4.0
2025-01-18,2,108,23,3.2
2025-01-18,2,109,20,8.5
2025-01-18,2,110,13,5.22
2025-01-18,2,111,23,2.0
2025-01-18,2,112,18,1.8
2025-01-18,2,113,5,1.35
2025-01-18,2,114,12,2.0
2025-01-18,2,115,18,1.75
2025-01-18,2,201,9,2.0
2025-01-18,2,202,14,1.5
2025-01-18,2,203,20,1.75
2025-01-18,2,204,10,3.15
2025-01-18,2,205,23,1.8
2025-01-18,2,206,24,1.76
2025-01-18,2,207,17,2.18
2025-01-18,2,208,8,1.9
2025-01-18,2,209,7,1.28
2025-01-18,2,301,5,2.5
2025-01-18,2,302,16,2.25
2025-01-18,2,303,10,2.75
2025-01-18,2,304,19,1.14
2025-01-18,2,305,4,1.35
2025-01-18,2,306,13,2.5
2025-01-18,2,307,24,1.05
2025-01-18,2,308,13,2.72
2025-01-18,2,309,8,8.0
2025-01-18,2,310,4,2.24
2025-01-18,2,401,26,3.25
2025-01-18,2,402,21,0.8
2025-01-18,2,403,6,4.5
2025-01-18,2,404,20,5.0
2025-01-18,2,405,4,0.75
2025-01-18,2,406,4,0.68
2025-01-18,2,407,17,6.0
2025-01-18,2,501,6,3.5
2025-01-18,2,502,23,1.7
2025-01-18,2,503,20,1.5
2025-01-18,2,504,15,4.0
2025-01-18,2,505,27,2.25
2025-01-18,3,103,23,1.8
2025-01-18,3,104,23,2.98
2025-01-18,3,105,25,1.25
2025-01-18,3,106,20,7.5
2025-01-18,3,107,21,3.6
2025-01-18,3,108,11,3.2
2025-01-18,3,109,23,8.5
2025-01-18,3,110,16,5.5
2025-01-18,3,111,25,2.38
2025-01-18,3,112,25,1.44
2025-01-18,3,113,20,1.5
2025-01-18,3,114,14,1.5
2025-01-18,3,115,19,1.66
2025-01-18,3,201,12,2.0
2025-01-18,3,202,16,1.42
2025-01-18,3,203,7,1.75
2025-01-18,3,204,26,3.5
2025-01-18,3,205,16,1.8
2025-01-18,3,206,16,2.2
2025-01-18,3,207,21,2.3
2025-01-18,3,208,26,1.9
2025-01-18,3,209,15,1.6
2025-01-18,3,301,10,2.5
2025-01-18,3,302,7,3.0
2025-01-18,3,303,21,2.34
2025-01-18,3,304,16,1.14
2025-01-18,3,305,4,1.44
2025-01-18,3,306,7,2.5
2025-01-18,3,307,8,1.4
2025-01-18,3,308,7,3.2
2025-01-18,3,309,8,8.0
2025-01-18,3,310,18,2.8
2025-01-18,3,401,6,3.25
2025-01-18,3,402,12,1.0
2025-01-18,3,403,11,3.6
2025-01-18,3,404,6,5.0
2025-01-18,3,405,5,0.75
2025-01-18,3,406,12,0.76
2025-01-18,3,407,5,6.0
2025-01-18,3,501,25,3.15
2025-01-18,3,502,17,2.0
2025-01-18,3,503,24,1.5
2025-01-18,3,504,19,3.4
2025-01-18,3,505,14,3.0
2025-01-19,1,103,28,1.8
2025-01-19,1,104,15,3.5
2025-01-19,1,105,28,1.25
2025-01-19,1,106,6,7.5
2025-01-19,1,107,34,3.0
2025-01-19,1,108,6,3.2
2025-01-19,1,109,6,8.5
2025-01-19,1,110,14,5.5
2025-01-19,1,111,29,2.12
2025-01-19,1,112,19,1.8
2025-01-19,1,113,28,1.2
2025-01-19,1,114,16,2.0
2025-01-19,1,115,16,1.49
2025-01-19,1,201,21,2.0
2025-01-19,1,202,23,1.27
2025-01-19,1,203,18,1.75
2025-01-19,1,204,21,3.5
2025-01-19,1,205,19,1.8
2025-01-19,1,206,17,1.76
2025-01-19,1,207,34,1.84
2025-01-19,1,208,21,1.62
2025-01-19,1,209,29,1.28
2025-01-19,1,301,8,2.5
2025-01-19,1,302,4,2.85
2025-01-19,1,303,4,2.75
2025-01-19,1,304,16,1.2
2025-01-19,1,305,4,1.71
2025-01-19,1,306,9,2.38
2025-01-19,1,307,27,1.4
2025-01-19,1,308,9,2.88
2025-01-19,1,309,4,6.4
2025-01-19,1,310,6,2.8
2025-01-19,1,401,15,3.25
2025-01-19,1,402,24,1.0
2025-01-19,1,403,11,3.82
2025-01-19,1,404,22,5.0
2025-01-19,1,405,8,0.75
2025-01-19,1,406,21,0.9
2025-01-19,1,407,34,5.4
2025-01-19,1,501,33,3.5
2025-01-19,1,502,16,1.5
2025-01-19,1,503,15,1.5
2025-01-19,1,504,25,3.6
2025-01-19,1,505,15,2.85
2025-01-19,2,103,19,1.8
2025-01-19,2,104,18,3.5
2025-01-19,2,105,21,1.25
2025-01-19,2,106,6,6.0
2025-01-19,2,107,23,3.4
2025-01-19,2,108,20,3.04
2025-01-19,2,109,16,8.5
2025-01-19,2,110,14,5.5
2025-01-19,2,111,32,2.5
2025-01-19,2,112,20,1.8
2025-01-19,2,113,7,1.27
2025-01-19,2,114,13,1.6
2025-01-19,2,115,34,1.4
2025-01-19,2,201,26,2.0
2025-01-19,2,202,26,1.5
2025-01-19,2,203,29,1.75
2025-01-19,2,204,29,3.15
2025-01-19,2,205,6,1.8
2025-01-19,2,206,27,1.87
2025-01-19,2,207,5,2.3
2025-01-19,2,208,33,1.9
2025-01-19,2,209,18,1.6
2025-01-19,2,301,25,2.0
2025-01-19,2,302,6,2.7
2025-01-19,2,303,6,2.75
2025-01-19,2,304,10,1.2
2025-01-19,2,305,5,1.62
2025-01-19,2,306,7,2.5
2025-01-19,2,307,4,1.19
2025-01-19,2,308,20,3.2
2025-01-19,2,309,20,6.4
2025-01-19,2,310,4,2.8
2025-01-19,2,401,14,3.25
2025-01-19,2,402,26,1.0
2025-01-19,2,403,37,3.6
2025-01-19,2,404,16,5.0
2025-01-19,2,405,14,0.75
2025-01-19,2,406,6,0.9
2025-01-19,2,407,20,5.7
2025-01-19,2,501,12,3.5
2025-01-19,2,502,18,1.9
2025-01-19,2,503,33,1.5
2025-01-19,2,504,19,4.0
2025-01-19,2,505,22,2.4
2025-01-19,3,103,15,1.8
2025-01-19,3,104,16,3.5
2025-01-19,3,105,6,1.25
2025-01-19,3,106,9,5.62
2025-01-19,3,107,34,4.0
2025-01-19,3,108,7,3.2
2025-01-19,3,109,13,8.5
2025-01-19,3,110,23,4.68
2025-01-19,3,111,23,2.5
2025-01-19,3,112,12,1.44
2025-01-19,3,113,8,1.42
2025-01-19,3,114,10,2.0
2025-01-19,3,115,25,1.4
2025-01-19,3,201,5,1.9
2025-01-19,3,202,22,1.12
2025-01-19,3,203,15,1.58
2025-01-19,3,204,29,2.62
2025-01-19,3,205,8,1.8
2025-01-19,3,206,22,2.09
2025-01-19,3,207,27,2.3
2025-01-19,3,208,31,1.71
2025-01-19,3,209,33,1.6
2025-01-19,3,301,28,2.0
2025-01-19,3,302,26,3.0
2025-01-19,3,303,7,2.75
2025-01-19,3,304,21,1.08
2025-01-19,3,305,8,1.8
2025-01-19,3,306,29,2.12
2025-01-19,3,307,23,1.4
2025-01-19,3,308,26,2.88
2025-01-19,3,309,4,8.0
2025-01-19,3,310,13,2.38
2025-01-19,3,401,26,3.25
2025-01-19,3,402,14,0.8
2025-01-19,3,403,32,4.5
2025-01-19,3,404,24,5.0
2025-01-19,3,405,35,0.64
2025-01-19,3,406,16,0.9
2025-01-19,3,407,33,6.0
2025-01-19,3,501,18,2.8
2025-01-19,3,502,31,2.0
2025-01-19,3,503,26,1.5
2025-01-19,3,504,27,4.0
2025-01-19,3,505,23,2.4
2025-01-20,1,103,9,1.8
2025-01-20,1,104,24,3.5
2025-01-20,1,105,17,1.25
2025-01-20,1,106,33,7.5
2025-01-20,1,107,19,3.0
2025-01-20,1,108,14,3.2
2025-01-20,1,109,20,6.8
2025-01-20,1,110,20,4.68
2025-01-20,1,111,22,2.5
2025-01-20,1,112,22,1.8
2025-01-20,1,113,6,1.12
2025-01-20,1,114,30,1.5
2025-01-20,1,115,15,1.75
2025-01-20,1,201,17,2.0
2025-01-20,1,202,15,1.5
2025-01-20,1,203,8,1.75
2025-01-20,1,204,19,3.5
2025-01-20,1,205,26,1.8
2025-01-20,1,206,27,2.2
2025-01-20,1,207,31,1.84
2025-01-20,1,208,15,1.71
2025-01-20,1,209,22,1.6
2025-01-20,1,301,16,2.25
2025-01-20,1,302,11,3.0
2025-01-20,1,303,12,2.75
2025-01-20,1,304,15,0.9
2025-01-20,1,305,10,1.62
2025-01-20,1,306,26,2.25
2025-01-20,1,307,20,1.4
2025-01-20,1,308,13,3.2
2025-01-20,1,309,8,7.6
2025-01-20,1,310,9,2.1
2025-01-20,1,401,15,3.25
2025-01-20,1,402,25,0.75
2025-01-20,1,403,31,4.5
2025-01-20,1,404,15,5.0
2025-01-20,1,405,14,0.75
2025-01-20,1,406,27,0.9
2025-01-20,1,407,19,6.0
2025-01-20,1,501,17,3.5
2025-01-20,1,502,30,1.5
2025-01-20,1,503,12,1.5
2025-01-20,1,504,9,4.0
2025-01-20,1,505,6,2.25
2025-01-20,2,103,22,1.35
2025-01-20,2,104,17,3.5
2025-01-20,2,105,23,1.25
2025-01-20,2,106,13,7.5
2025-01-20,2,107,19,3.8
2025-01-20,2,108,10,2.72
2025-01-20,2,109,12,8.5
2025-01-20,2,110,28,5.5
2025-01-20,2,111,19,2.0
2025-01-20,2,112,9,1.8
2025-01-20,2,113,22,1.35
2025-01-20,2,114,26,2.0
2025-01-20,2,115,11,1.49
2025-01-20,2,201,14,1.6
2025-01-20,2,202,20,1.5
2025-01-20,2,203,22,1.75
2025-01-20,2,204,32,3.5
2025-01-20,2,205,17,1.8
2025-01-20,2,206,22,2.2
2025-01-20,2,207,14,2.3
2025-01-20,2,208,5,1.9
2025-01-20,2,209,25,1.6
2025-01-20,2,301,18,2.25
2025-01-20,2,302,18,3.0
2025-01-20,2,303,4,2.75
2025-01-20,2,304,24,1.2
2025-01-20,2,305,6,1.8
2025-01-20,2,306,12,2.38
2025-01-20,2,307,5,1.4
2025-01-20,2,308,10,3.2
2025-01-20,2,309,11,8.0
2025-01-20,2,310,25,2.8
2025-01-20,2,401,6,3.25
2025-01-20,2,402,11,0.9
2025-01-20,2,403,19,4.5
2025-01-20,2,404,31,4.75
2025-01-20,2,405,34,0.75
2025-01-20,2,406,23,0.9
2025-01-20,2,407,14,6.0
2025-01-20,2,501,28,3.5
2025-01-20,2,502,24,2.0
2025-01-20,2,503,18,1.5
2025-01-20,2,504,8,4.0
2025-01-20,2,505,30,2.7
2025-01-20,3,103,15,1.71
2025-01-20,3,104,7,3.5
2025-01-20,3,105,27,1.25
2025-01-20,3,106,21,7.5
2025-01-20,3,107,11,4.0
2025-01-20,3,108,30,3.2
2025-01-20,3,109,16,6.8
2025-01-20,3,110,22,5.22
2025-01-20,3,111,32,2.5
2025-01-20,3,112,18,1.8
2025-01-20,3,113,18,1.5
2025-01-20,3,114,10,2.0
2025-01-20,3,115,33,1.75
2025-01-20,3,201,13,1.9
2025-01-20,3,202,26,1.5
2025-01-20,3,203,7,1.75
2025-01-20,3,204,23,2.8
2025-01-20,3,205,35,1.44
2025-01-20,3,206,16,2.2
2025-01-20,3,207,8,2.3
2025-01-20,3,208,24,1.9
2025-01-20,3,209,20,1.6
2025-01-20,3,301,26,2.5
2025-01-20,3,302,22,3.0
2025-01-20,3,303,12,2.06
2025-01-20,3,304,24,1.2
2025-01-20,3,305,29,1.53
2025-01-20,3,306,28,2.12
2025-01-20,3,307,8,1.4
2025-01-20,3,308,12,2.56
2025-01-20,3,309,8,8.0
2025-01-20,3,310,21,2.8
2025-01-20,3,401,32,3.25
2025-01-20,3,402,23,0.85
2025-01-20,3,403,13,4.5
2025-01-20,3,404,26,5.0
2025-01-20,3,405,24,0.6
2025-01-20,3,406,21,0.86
2025-01-20,3,407,15,6.0
2025-01-20,3,501,5,3.5
2025-01-20,3,502,21,2.0
2025-01-20,3,503,8,1.5
2025-01-20,3,504,8,3.6
2025-01-20,3,505,18,3.0
2025-01-21,1,103,34,1.53
2025-01-21,1,104,13,3.5
2025-01-21,1,105,17,1.25
2025-01-21,1,106,32,7.12
2025-01-21,1,107,36,3.0
2025-01-21,1,108,21,2.72
2025-01-21,1,109,5,8.5
2025-01-21,1,110,7,5.5
2025-01-21,1,111,23,2.5
2025-01-21,1,112,12,1.8
2025-01-21,1,113,22,1.5
2025-01-21,1,114,11,1.5
2025-01-21,1,115,31,1.75
2025-01-21,1,201,25,1.7
2025-01-21,1,202,37,1.12
2025-01-21,1,203,33,1.4
2025-01-21,1,204,10,3.5
2025-01-21,1,205,33,1.8
2025-01-21,1,206,9,2.2
2025-01-21,1,207,16,2.3
2025-01-21,1,208,13,1.62
2025-01-21,1,209,13,1.6
2025-01-21,1,301,16,2.5
2025-01-21,1,302,18,3.0
2025-01-21,1,303,17,2.61
2025-01-21,1,304,22,1.02
2025-01-21,1,305,16,1.8
2025-01-21,1,306,14,1.88
2025-01-21,1,307,5,1.4
2025-01-21,1,308,14,3.2
2025-01-21,1,309,18,6.8
2025-01-21,1,310,20,2.8
2025-01-21,1,401,22,2.44
2025-01-21,1,402,25,1.0
2025-01-21,1,403,16,4.5
2025-01-21,1,404,32,5.0
2025-01-21,1,405,30,0.6
2025-01-21,1,406,34,0.9
2025-01-21,1,407,6,6.0
2025-01-21,1,501,12,3.32
2025-01-21,1,502,16,2.0
2025-01-21,1,503,28,1.12
2025-01-21,1,504,20,4.0
2025-01-21,1,505,13,2.25
2025-01-21,2,103,32,1.8
2025-01-21,2,104,20,3.5
2025-01-21,2,105,14,1.25
2025-01-21,2,106,24,7.5
2025-01-21,2,107,21,3.0
2025-01-21,2,108,8,3.2
2025-01-21,2,109,30,8.5
2025-01-21,2,110,20,4.68
2025-01-21,2,111,8,2.5
2025-01-21,2,112,34,1.8
2025-01-21,2,113,15,1.5
2025-01-21,2,114,10,2.0
2025-01-21,2,115,8,1.75
2025-01-21,2,201,13,2.0
2025-01-21,2,202,13,1.5
2025-01-21,2,203,7,1.75
2025-01-21,2,204,29,2.98
2025-01-21,2,205,36,1.35
2025-01-21,2,206,9,1.87
2025-01-21,2,207,20,1.95
2025-01-21,2,208,32,1.9
2025-01-21,2,209,13,1.6
2025-01-21,2,301,5,2.0
2025-01-21,2,302,5,3.0
2025-01-21,2,303,25,2.48
2025-01-21,2,304,20,1.2
2025-01-21,2,305,13,1.53
2025-01-21,2,306,17,2.12
2025-01-21,2,307,7,1.4
2025-01-21,2,308,11,3.2
2025-01-21,2,309,25,8.0
2025-01-21,2,310,15,2.8
2025-01-21,2,401,18,3.25
2025-01-21,2,402,18,1.0
2025-01-21,2,403,27,4.5
2025-01-21,2,404,17,5.0
2025-01-21,2,405,22,0.6
2025-01-21,2,406,34,0.9
2025-01-21,2,407,12,6.0
2025-01-21,2,501,12,3.15
2025-01-21,2,502,38,1.5
2025-01-21,2,503,21,1.5
2025-01-21,2,504,34,4.0
2025-01-21,2,505,21,3.0
2025-01-21,3,103,7,1.8
2025-01-21,3,104,5,3.5
2025-01-21,3,105,21,1.25
2025-01-21,3,106,30,7.5
2025-01-21,3,107,28,4.0
2025-01-21,3,108,20,3.2
2025-01-21,3,109,21,8.5
2025-01-21,3,110,30,4.95
2025-01-21,3,111,6,2.12
2025-01-21,3,112,32,1.35
2025-01-21,3,113,19,1.27
2025-01-21,3,114,11,2.0
2025-01-21,3,115,29,1.75
2025-01-21,3,201,24,1.7
2025-01-21,3,202,5,1.5
2025-01-21,3,203,21,1.75
2025-01-21,3,204,31,3.5
2025-01-21,3,205,14,1.62
2025-01-21,3,206,10,2.2
2025-01-21,3,207,11,2.3
2025-01-21,3,208,31,1.52
2025-01-21,3,209,10,1.6
2025-01-21,3,301,7,2.12
2025-01-21,3,302,27,3.0
2025-01-21,3,303,4,2.75
2025-01-21,3,304,17,1.2
2025-01-21,3,305,22,1.8
2025-01-21,3,306,16,2.5
2025-01-21,3,307,22,1.4
2025-01-21,3,308,24,3.2
2025-01-21,3,309,27,6.0
2025-01-21,3,310,24,2.8
2025-01-21,3,401,27,3.25
2025-01-21,3,402,11,0.85
2025-01-21,3,403,25,4.5
2025-01-21,3,404,25,4.0
2025-01-21,3,405,11,0.68
2025-01-21,3,406,29,0.72
2025-01-21,3,407,11,6.0
2025-01-21,3,501,20,3.5
2025-01-21,3,502,16,2.0
2025-01-21,3,503,21,1.12
2025-01-21,3,504,19,4.0
2025-01-21,3,505,15,3.0
2025-01-22,1,103,5,1.71
2025-01-22,1,104,6,3.5
2025-01-22,1,105,21,1.12
2025-01-22,1,106,21,7.5
2025-01-22,1,107,28,4.0
2025-01-22,1,108,26,3.2
2025-01-22,1,109,27,8.5
2025-01-22,1,110,17,5.5
2025-01-22,1,111,19,2.0
2025-01-22,1,112,4,1.44
2025-01-22,1,113,17,1.5
2025-01-22,1,114,14,2.0
2025-01-22,1,115,9,1.75
2025-01-22,1,201,10,1.7
2025-01-22,1,202,13,1.5
2025-01-22,1,203,21,1.75
2025-01-22,1,204,31,2.98
2025-01-22,1,205,13,1.8
2025-01-22,1,206,19,1.98
2025-01-22,1,207,7,1.72
2025-01-22,1,208,18,1.9
2025-01-22,1,209,8,1.6
2025-01-22,1,301,25,2.0
2025-01-22,1,302,4,2.55
2025-01-22,1,303,21,2.06
2025-01-22,1,304,26,0.96
2025-01-22,1,305,21,1.8
2025-01-22,1,306,23,2.0
2025-01-22,1,307,7,1.4
2025-01-22,1,308,25,2.4
2025-01-22,1,309,11,6.4
2025-01-22,1,310,6,2.52
2025-01-22,1,401,17,3.25
2025-01-22,1,402,14,1.0
2025-01-22,1,403,12,4.5
2025-01-22,1,404,24,4.5
2025-01-22,1,405,18,0.75
2025-01-22,1,406,23,0.76
2025-01-22,1,407,23,4.8
2025-01-22,1,501,13,3.5
2025-01-22,1,502,11,1.8
2025-01-22,1,503,17,1.5
2025-01-22,1,504,5,3.6
2025-01-22,1,505,18,3.0
2025-01-22,2,103,24,1.8
2025-01-22,2,104,9,3.5
2025-01-22,2,105,22,1.25
2025-01-22,2,106,28,7.5
2025-01-22,2,107,15,4.0
2025-01-22,2,108,33,2.4
2025-01-22,2,109,29,8.5
2025-01-22,2,110,10,5.5
2025-01-22,2,111,14,2.12
2025-01-22,2,112,17,1.8
2025-01-22,2,113,15,1.5
2025-01-22,2,114,19,2.0
2025-01-22,2,115,19,1.75
2025-01-22,2,201,26,2.0
2025-01-22,2,202,18,1.5
2025-01-22,2,203,24,1.58
2025-01-22,2,204,16,2.8
2025-01-22,2,205,29,1.8
2025-01-22,2,206,6,2.2
2025-01-22,2,207,29,2.3
2025-01-22,2,208,22,1.9
2025-01-22,2,209,25,1.6
2025-01-22,2,301,7,2.5
2025-01-22,2,302,23,3.0
2025-01-22,2,303,11,2.75
2025-01-22,2,304,5,1.2
2025-01-22,2,305,20,1.8
2025-01-22,2,306,22,2.5
2025-01-22,2,307,22,1.4
2025-01-22,2,308,21,3.2
2025-01-22,2,309,11,6.4
2025-01-22,2,310,13,2.38
2025-01-22,2,401,22,2.44
2025-01-22,2,402,9,1.0
2025-01-22,2,403,8,4.5
2025-01-22,2,404,18,5.0
2025-01-22,2,405,13,0.75
2025-01-22,2,406,23,0.9
2025-01-22,2,407,6,5.1
2025-01-22,2,501,18,3.5
2025-01-22,2,502,13,2.0
2025-01-22,2,503,13,1.27
2025-01-22,2,504,24,4.0
2025-01-22,2,505,24,3.0
2025-01-22,3,103,5,1.71
2025-01-22,3,104,20,2.62
2025-01-22,3,105,18,1.25
2025-01-22,3,106,13,6.0
2025-01-22,3,107,20,3.6
2025-01-22,3,108,14,3.2
2025-01-22,3,109,10,8.5
2025-01-22,3,110,27,5.5
2025-01-22,3,111,27,2.38
2025-01-22,3,112,6,1.8
2025-01-22,3,113,29,1.35
2025-01-22,3,114,23,1.7
2025-01-22,3,115,27,1.49
2025-01-22,3,201,6,1.7
2025-01-22,3,202,9,1.5
2025-01-22,3,203,5,1.4
2025-01-22,3,204,6,3.5
2025-01-22,3,205,19,1.62
2025-01-22,3,206,11,2.2
2025-01-22,3,207,7,2.3
2025-01-22,3,208,23,1.9
2025-01-22,3,209,24,1.6
2025-01-22,3,301,4,2.25
2025-01-22,3,302,22,2.25
2025-01-22,3,303,23,2.75
2025-01-22,3,304,9,1.14
2025-01-22,3,305,12,1.8
2025-01-22,3,306,21,2.5
2025-01-22,3,307,10,1.4
2025-01-22,3,308,4,3.2
2025-01-22,3,309,18,8.0
2025-01-22,3,310,4,2.24
2025-01-22,3,401,28,3.09
2025-01-22,3,402,8,1.0
2025-01-22,3,403,9,4.5
2025-01-22,3,404,25,4.25
2025-01-22,3,405,7,0.75
2025-01-22,3,406,17,0.72
2025-01-22,3,407,5,6.0
2025-01-22,3,501,24,3.32
2025-01-22,3,502,15,1.7
2025-01-22,3,503,12,1.42
2025-01-22,3,504,26,4.0
2025-01-22,3,505,4,2.55
2025-01-23,1,103,20,1.8
2025-01-23,1,104,24,3.32
2025-01-23,1,105,18,1.12
2025-01-23,1,106,17,7.5
2025-01-23,1,107,16,4.0
2025-01-23,1,108,11,3.2
2025-01-23,1,109,31,7.65
2025-01-23,1,110,25,4.12
2025-01-23,1,111,24,2.5
2025-01-23,1,112,17,1.8
2025-01-23,1,113,27,1.5
2025-01-23,1,114,10,1.7
2025-01-23,1,115,8,1.31
2025-01-23,1,201,22,2.0
2025-01-23,1,202,19,1.5
2025-01-23,1,203,10,1.75
2025-01-23,1,204,14,3.32
2025-01-23,1,205,17,1.8
2025-01-23,1,206,18,1.76
2025-01-23,1,207,18,2.3
2025-01-23,1,208,5,1.9
2025-01-23,1,209,14,1.6
2025-01-23,1,301,5,2.5
2025-01-23,1,302,8,2.55
2025-01-23,1,303,8,2.06
2025-01-23,1,304,13,1.14
2025-01-23,1,305,19,1.8
2025-01-23,1,306,22,2.5
2025-01-23,1,307,6,1.4
2025-01-23,1,308,26,2.72
2025-01-23,1,309,6,6.8
2025-01-23,1,310,13,2.8
2025-01-23,1,401,10,3.09
2025-01-23,1,402,6,1.0
2025-01-23,1,403,16,4.05
2025-01-23,1,404,12,5.0
2025-01-23,1,405,24,0.71
2025-01-23,1,406,5,0.72
2025-01-23,1,407,16,4.5
2025-01-23,1,501,28,3.5
2025-01-23,1,502,25,2.0
2025-01-23,1,503,30,1.35
2025-01-23,1,504,23,4.0
2025-01-23,1,505,14,3.0
2025-01-23,2,103,22,1.53
2025-01-23,2,104,20,3.5
2025-01-23,2,105,22,1.25
2025-01-23,2,106,6,7.5
2025-01-23,2,107,9,3.4
2025-01-23,2,108,6,2.4
2025-01-23,2,109,26,7.65
2025-01-23,2,110,15,5.5
2025-01-23,2,111,30,2.0
2025-01-23,2,112,28,1.8
2025-01-23,2,113,28,1.42
2025-01-23,2,114,11,2.0
2025-01-23,2,115,15,1.75
2025-01-23,2,201,24,2.0
2025-01-23,2,202,16,1.5
2025-01-23,2,203,20,1.75
2025-01-23,2,204,13,3.5
2025-01-23,2,205,18,1.35
2025-01-23,2,206,18,2.2
2025-01-23,2,207,13,2.07
2025-01-23,2,208,23,1.52
2025-01-23,2,209,18,1.6
2025-01-23,2,301,23,2.5
2025-01-23,2,302,21,3.0
2025-01-23,2,303,4,2.61
2025-01-23,2,304,22,0.96
2025-01-23,2,305,14,1.8
2025-01-23,2,306,12,2.5
2025-01-23,2,307,18,1.4
2025-01-23,2,308,23,3.2
2025-01-23,2,309,15,8.0
2025-01-23,2,310,21,2.8
2025-01-23,2,401,9,3.25
2025-01-23,2,402,10,0.95
2025-01-23,2,403,15,4.5
2025-01-23,2,404,5,4.25
2025-01-23,2,405,17,0.75
2025-01-23,2,406,21,0.68
2025-01-23,2,407,17,4.5
2025-01-23,2,501,11,2.62
2025-01-23,2,502,4,2.0
2025-01-23,2,503,6,1.27
2025-01-23,2,504,21,4.0
2025-01-23,2,505,19,3.0
2025-01-23,3,103,10,1.53
2025-01-23,3,104,22,3.5
2025-01-23,3,105,19,1.12
2025-01-23,3,106,28,7.5
2025-01-23,3,107,14,4.0
2025-01-23,3,108,18,3.2
2025-01-23,3,109,27,6.8
2025-01-23,3,110,12,5.5
